,cell,frame,x,y,z,celltype,E_V_cm,date,trial,user,x_shifted,y_shifted,z_shifted
28653,77,27,76.60281829616683,565.3625090687982,159.89733121757047,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,76.60281829616683,565.3625090687982,159.89733121757047
28654,77,28,75.57232427962916,564.7995332482777,159.90784332377254,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,75.57232427962916,564.7995332482777,159.90784332377254
28655,77,29,77.80640060385231,566.1231897365527,159.75897106782776,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,77.80640060385231,566.1231897365527,159.75897106782776
28656,77,30,79.55567483500901,568.3356412957355,159.9041588611777,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,79.55567483500901,568.3356412957355,159.9041588611777
28657,78,0,346.4128234920965,175.34695278792174,159.60398246457913,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,346.4128234920965,175.34695278792174,159.60398246457913
28658,78,1,346.7237069076626,175.37289983557778,159.07852599368803,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,346.7237069076626,175.37289983557778,159.07852599368803
28659,78,2,347.1310943404809,175.17121874434937,159.2576066658165,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,347.1310943404809,175.17121874434937,159.2576066658165
28660,78,3,345.9616744544881,173.58342132244417,160.13137284014786,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,345.9616744544881,173.58342132244417,160.13137284014786
28661,78,4,345.97351415785414,172.35877705224283,159.3169265277278,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,345.97351415785414,172.35877705224283,159.3169265277278
28662,78,5,345.8259691400047,171.3767134846034,159.46720149028093,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,345.8259691400047,171.3767134846034,159.46720149028093
28663,78,6,345.83620421817625,169.15246899192402,159.5829139555537,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,345.83620421817625,169.15246899192402,159.5829139555537
28664,78,7,344.62158575891215,166.34429583160022,159.52423519459936,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,344.62158575891215,166.34429583160022,159.52423519459936
28665,78,8,343.90082370551534,163.1905166831982,159.6856063186547,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,343.90082370551534,163.1905166831982,159.6856063186547
28666,78,9,345.1216313450561,163.65463610969192,159.40023606066484,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,345.1216313450561,163.65463610969192,159.40023606066484
28667,78,10,344.11554651436603,159.2273713420176,158.86984518627753,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,344.11554651436603,159.2273713420176,158.86984518627753
28668,78,11,342.8710867074053,160.2888128962614,158.60678196561355,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,342.8710867074053,160.2888128962614,158.60678196561355
28669,78,12,341.5559520965622,161.22497779831676,159.12717693512204,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,341.5559520965622,161.22497779831676,159.12717693512204
28670,78,13,334.5566002437591,162.75507922242969,158.94191555214803,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,334.5566002437591,162.75507922242969,158.94191555214803
28671,78,14,337.4808470769211,161.09337947861943,157.1942363550263,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,337.4808470769211,161.09337947861943,157.1942363550263
28672,78,15,337.5429245508241,160.49608421771083,156.31629902677616,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,337.5429245508241,160.49608421771083,156.31629902677616
28673,78,16,337.7493521767477,161.07471434636747,155.7497079041824,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,337.7493521767477,161.07471434636747,155.7497079041824
28674,78,17,334.9786211230702,162.34923741573039,152.78712744073076,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,334.9786211230702,162.34923741573039,152.78712744073076
28675,78,18,325.54460377393286,164.08091613870604,147.06119907298262,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,325.54460377393286,164.08091613870604,147.06119907298262
28676,78,19,324.71259343377346,163.5697147573977,147.82226697462326,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,324.71259343377346,163.5697147573977,147.82226697462326
28677,78,20,320.4848747183775,163.59308320169765,145.2725701741111,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,320.4848747183775,163.59308320169765,145.2725701741111
28678,78,21,318.6105072628588,163.4534570422693,143.4314845714067,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,318.6105072628588,163.4534570422693,143.4314845714067
28679,78,22,311.35321213983053,162.01780793911848,148.9638183750091,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,311.35321213983053,162.01780793911848,148.9638183750091
28680,78,23,310.5582354054844,161.89971901498632,147.9489948383235,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,310.5582354054844,161.89971901498632,147.9489948383235
28681,78,24,313.1866989593972,163.79721564707933,157.0926982755263,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,313.1866989593972,163.79721564707933,157.0926982755263
28682,78,25,313.5245685250622,164.73924054427775,159.27016725358374,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,313.5245685250622,164.73924054427775,159.27016725358374
28683,78,26,316.5659776172074,167.7205629128228,158.8843350617092,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,316.5659776172074,167.7205629128228,158.8843350617092
28684,78,27,316.18401024380694,167.69060711607582,158.6739102065914,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,316.18401024380694,167.69060711607582,158.6739102065914
28685,78,28,309.7922187552717,168.65861814041017,166.14234535140213,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,309.7922187552717,168.65861814041017,166.14234535140213
28686,78,29,306.8787085958884,169.3907955248192,170.01639666125456,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,306.8787085958884,169.3907955248192,170.01639666125456
28687,78,30,302.1751156212179,169.9628372109934,170.75837222450537,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,302.1751156212179,169.9628372109934,170.75837222450537
28688,79,0,548.9191479545664,637.3228068844674,148.004214946565,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,548.9191479545664,637.3228068844674,148.004214946565
28689,79,1,549.1233543072568,637.6546671381063,150.12096973270255,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,549.1233543072568,637.6546671381063,150.12096973270255
28690,79,2,550.0316286027414,638.5737123287705,153.46504821008583,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,550.0316286027414,638.5737123287705,153.46504821008583
28691,79,3,550.2810164989388,638.5504217226206,153.8164849138013,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,550.2810164989388,638.5504217226206,153.8164849138013
28692,79,4,550.3332664529497,638.122072515921,153.34113336731073,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,550.3332664529497,638.122072515921,153.34113336731073
28693,79,5,549.9686016714859,637.5198488598247,151.56248372636858,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,549.9686016714859,637.5198488598247,151.56248372636858
28694,79,6,549.3069086576852,637.4743056806079,150.97679268032851,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,549.3069086576852,637.4743056806079,150.97679268032851
28695,79,7,549.9602140870473,638.1563174980284,152.34677165841615,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,549.9602140870473,638.1563174980284,152.34677165841615
28696,79,8,550.5771321165,638.4863325384579,153.53434532149316,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,550.5771321165,638.4863325384579,153.53434532149316
28697,79,9,550.7786838096727,639.0592605256223,154.41413847821306,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,550.7786838096727,639.0592605256223,154.41413847821306
28698,79,10,553.2281500847075,641.9684564266454,158.67470642360922,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,553.2281500847075,641.9684564266454,158.67470642360922
28699,79,11,557.0140305579419,642.3824511672146,160.57633188534035,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,557.0140305579419,642.3824511672146,160.57633188534035
28700,79,12,557.9053802369536,643.0499019567034,162.76537243333235,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,557.9053802369536,643.0499019567034,162.76537243333235
28701,79,13,557.9221743357508,643.4682323867379,163.17409287554318,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,557.9221743357508,643.4682323867379,163.17409287554318
28702,79,14,557.9738163668661,643.0104097820262,162.5188969834386,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,557.9738163668661,643.0104097820262,162.5188969834386
28703,79,15,558.2634815256215,642.9041838743757,162.3332284657442,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,558.2634815256215,642.9041838743757,162.3332284657442
28704,79,16,557.251005721858,641.2065339989698,160.4760428008442,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,557.251005721858,641.2065339989698,160.4760428008442
28705,79,17,557.7850780692055,639.1405038046668,159.77344741382024,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,557.7850780692055,639.1405038046668,159.77344741382024
28706,79,18,557.5078846766652,638.1904571486101,157.7674379472947,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,557.5078846766652,638.1904571486101,157.7674379472947
28707,79,19,557.0882872181122,637.8660203353529,156.0718962666883,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,557.0882872181122,637.8660203353529,156.0718962666883
28708,79,20,556.4953562645271,637.6562964565638,154.36114044783756,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,556.4953562645271,637.6562964565638,154.36114044783756
28709,79,21,558.4393095207967,640.2192305892557,159.96212275434075,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,558.4393095207967,640.2192305892557,159.96212275434075
28710,79,22,558.0360235002055,641.4827108575093,160.76738817976326,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,558.0360235002055,641.4827108575093,160.76738817976326
28711,79,23,556.5243848039255,643.147862379426,162.05125569826674,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,556.5243848039255,643.147862379426,162.05125569826674
28712,79,24,554.5059748273651,644.244229655812,163.2897768035169,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,554.5059748273651,644.244229655812,163.2897768035169
28713,79,25,552.6641785380053,646.9622907223912,163.77959155391477,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,552.6641785380053,646.9622907223912,163.77959155391477
28714,79,26,551.8475955795453,653.0293091082086,162.9593758352648,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,551.8475955795453,653.0293091082086,162.9593758352648
28715,79,27,552.9862469783275,654.5506424951825,163.4957054753554,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,552.9862469783275,654.5506424951825,163.4957054753554
28716,79,28,554.6933138013338,656.4376351475337,162.0204435998571,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,554.6933138013338,656.4376351475337,162.0204435998571
28717,79,29,556.1778020066911,658.5885127564006,163.2982548256291,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,556.1778020066911,658.5885127564006,163.2982548256291
28718,79,30,555.8824709793732,659.9356325006695,162.25066816689449,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,555.8824709793732,659.9356325006695,162.25066816689449
28719,81,0,434.1895240867982,595.6595611556016,214.34375042652547,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,434.1895240867982,595.6595611556016,214.34375042652547
28720,81,1,435.49618650242195,595.1764798369229,214.82465845123687,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,435.49618650242195,595.1764798369229,214.82465845123687
28721,81,2,437.8122476140354,594.5597467162971,213.7091078740993,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,437.8122476140354,594.5597467162971,213.7091078740993
28722,81,3,437.7030567991285,592.6114260607545,213.51951540141476,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,437.7030567991285,592.6114260607545,213.51951540141476
28723,81,4,438.77663085970875,590.604414188076,214.29311304362886,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,438.77663085970875,590.604414188076,214.29311304362886
28724,81,5,439.21826424575596,590.1607904863312,214.75347977986596,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,439.21826424575596,590.1607904863312,214.75347977986596
28725,81,6,441.07408044011083,590.0731266172693,215.11572192162757,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,441.07408044011083,590.0731266172693,215.11572192162757
28726,81,7,438.5972000913726,590.2435776768739,214.1701720907401,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,438.5972000913726,590.2435776768739,214.1701720907401
28727,81,8,438.03200616386323,590.9563835425719,213.88144601654744,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,438.03200616386323,590.9563835425719,213.88144601654744
28728,81,9,437.5170487275752,591.4341756165323,213.21753071942405,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,437.5170487275752,591.4341756165323,213.21753071942405
28729,81,10,436.7756179131107,589.8918701950274,212.52772857353548,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,436.7756179131107,589.8918701950274,212.52772857353548
28730,81,11,436.1567153613044,591.8968457300282,212.44360581508766,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,436.1567153613044,591.8968457300282,212.44360581508766
28731,81,12,435.12210416801463,592.1929529873918,213.2550319149294,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,435.12210416801463,592.1929529873918,213.2550319149294
28732,81,13,435.0333930720064,592.0343842781838,212.43929078580598,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,435.0333930720064,592.0343842781838,212.43929078580598
28733,81,14,435.0204110546702,592.0509593958888,211.9076915825626,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,435.0204110546702,592.0509593958888,211.9076915825626
28734,81,15,435.1773758093355,592.2468033520089,212.84249116269984,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,435.1773758093355,592.2468033520089,212.84249116269984
28735,81,16,435.3693377102831,592.9657588827176,211.16088000093325,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,435.3693377102831,592.9657588827176,211.16088000093325
28736,81,17,435.1823571392012,593.8659225229724,212.55510446064125,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,435.1823571392012,593.8659225229724,212.55510446064125
28737,81,18,435.0279108266806,594.9851308642087,211.3980835556441,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,435.0279108266806,594.9851308642087,211.3980835556441
28738,81,19,435.4719331370562,595.0363840493872,210.79532482294232,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,435.4719331370562,595.0363840493872,210.79532482294232
28739,81,20,434.1096074446782,595.6228139483653,212.0962258021689,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,434.1096074446782,595.6228139483653,212.0962258021689
28740,81,21,433.4242238084227,597.3353764179453,212.18902799302455,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,433.4242238084227,597.3353764179453,212.18902799302455
28741,81,22,432.31564202543365,599.4701190693646,211.40450159682894,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,432.31564202543365,599.4701190693646,211.40450159682894
28742,81,23,430.86522895312595,600.7765144162257,212.29643106307194,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,430.86522895312595,600.7765144162257,212.29643106307194
28743,81,24,429.984564549171,603.8597845399936,213.49447779350987,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,429.984564549171,603.8597845399936,213.49447779350987
28744,81,25,433.03780450959533,608.0088508380439,220.92346401502274,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,433.03780450959533,608.0088508380439,220.92346401502274
28745,81,26,437.61075076331974,606.0650387037324,222.51966208135445,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,437.61075076331974,606.0650387037324,222.51966208135445
28746,81,27,440.52830705417773,603.1571843417505,223.2769776960382,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,440.52830705417773,603.1571843417505,223.2769776960382
28747,81,28,445.63860127867395,600.1620569239608,226.8324344844055,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,445.63860127867395,600.1620569239608,226.8324344844055
28748,81,29,448.6191318945865,598.9250708508379,233.52504703515828,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,448.6191318945865,598.9250708508379,233.52504703515828
28749,81,30,442.6815032798124,600.503449113251,233.68480452196718,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,442.6815032798124,600.503449113251,233.68480452196718
28750,84,0,416.4566348200431,185.01131384303864,158.3531315821162,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.4566348200431,185.01131384303864,158.3531315821162
28751,84,1,416.55409618062913,184.89950222796003,158.3225028617106,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.55409618062913,184.89950222796003,158.3225028617106
28752,84,2,416.6884891615272,185.19611922456093,158.39531518515668,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.6884891615272,185.19611922456093,158.39531518515668
28753,84,3,416.372983486197,185.06158351835913,158.397436363579,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.372983486197,185.06158351835913,158.397436363579
28754,84,4,416.776932984662,185.12881345611572,157.59694292702315,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.776932984662,185.12881345611572,157.59694292702315
28755,84,5,416.4587514117816,185.0827709796036,157.8433433868326,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.4587514117816,185.0827709796036,157.8433433868326
28756,84,6,416.38444939305197,184.83711290805653,158.04952168585305,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.38444939305197,184.83711290805653,158.04952168585305
28757,84,7,416.0320381065458,185.00000954590098,158.27315124347646,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.0320381065458,185.00000954590098,158.27315124347646
28758,84,8,416.2726635078815,184.72558184247526,157.80541253263937,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.2726635078815,184.72558184247526,157.80541253263937
28759,84,9,415.9004578597323,184.38204248916367,157.6572467615904,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,415.9004578597323,184.38204248916367,157.6572467615904
28760,84,10,416.8283063168794,184.2388067653835,158.82293702527244,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.8283063168794,184.2388067653835,158.82293702527244
28761,84,11,416.7023510910029,184.62684752960587,158.38347609463958,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.7023510910029,184.62684752960587,158.38347609463958
28762,84,12,416.40810108512625,185.16094971633248,158.52995835510876,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.40810108512625,185.16094971633248,158.52995835510876
28763,84,13,416.26844584098507,184.79259078396063,158.21417635412746,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.26844584098507,184.79259078396063,158.21417635412746
28764,84,14,416.1072283624196,185.5038187032969,157.63486476285107,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.1072283624196,185.5038187032969,157.63486476285107
28765,84,15,415.85749053916,185.6227681642884,157.47502854201227,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,415.85749053916,185.6227681642884,157.47502854201227
28766,84,16,415.78813220605264,185.6785497462475,156.62110366920203,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,415.78813220605264,185.6785497462475,156.62110366920203
28767,84,17,416.04316247576264,185.61761045810206,156.3764637621156,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.04316247576264,185.61761045810206,156.3764637621156
28768,84,18,416.2932342280492,185.67105464534762,156.78575279025455,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,416.2932342280492,185.67105464534762,156.78575279025455
28769,84,19,415.8006244890122,186.061260735355,156.91416561242343,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,415.8006244890122,186.061260735355,156.91416561242343
28770,84,20,415.2586067026586,187.4705569053563,156.9783160665841,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,415.2586067026586,187.4705569053563,156.9783160665841
28771,84,21,413.5462619906456,189.93929810766969,158.55594300003895,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,413.5462619906456,189.93929810766969,158.55594300003895
28772,84,22,411.5199946357075,194.9809865485552,160.0921809877125,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,411.5199946357075,194.9809865485552,160.0921809877125
28773,84,23,410.98158453277335,197.03526259867584,160.24501086993547,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,410.98158453277335,197.03526259867584,160.24501086993547
28774,84,24,410.3014568356603,199.3843799271324,159.93259747681617,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,410.3014568356603,199.3843799271324,159.93259747681617
28775,84,25,407.6887031655516,203.36695709894937,158.6071501367677,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,407.6887031655516,203.36695709894937,158.6071501367677
28776,84,26,406.15131629971256,203.8136366233709,158.3923603217597,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,406.15131629971256,203.8136366233709,158.3923603217597
28777,84,27,404.7053916622794,204.5609579331463,160.737478645039,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,404.7053916622794,204.5609579331463,160.737478645039
28778,84,28,401.1740628064717,206.63474039796463,163.68148454475218,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,401.1740628064717,206.63474039796463,163.68148454475218
28779,84,29,400.33318286381297,206.8605878003716,167.51984720965115,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,400.33318286381297,206.8605878003716,167.51984720965115
28780,84,30,395.0718469927269,207.467762668099,167.40437087795056,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,395.0718469927269,207.467762668099,167.40437087795056
28781,89,0,457.3392273273924,690.9253313398963,186.97431326310212,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,457.3392273273924,690.9253313398963,186.97431326310212
28782,89,1,456.90402441683733,689.6892207316442,187.73088006718478,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,456.90402441683733,689.6892207316442,187.73088006718478
28783,89,2,456.37170309722785,689.5445900077415,187.0504758800026,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,456.37170309722785,689.5445900077415,187.0504758800026
28784,89,3,455.2773393873159,693.2089534934344,185.7071013094457,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,455.2773393873159,693.2089534934344,185.7071013094457
28785,89,4,454.6206190473264,694.1042426817223,185.06769203532406,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,454.6206190473264,694.1042426817223,185.06769203532406
28786,89,5,455.8629280961236,692.1053416095649,186.446990387179,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,455.8629280961236,692.1053416095649,186.446990387179
28787,89,6,455.73753561797366,691.6176918754605,188.0457385558673,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,455.73753561797366,691.6176918754605,188.0457385558673
28788,89,7,455.36395301626567,692.4914402755262,186.5094650634262,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,455.36395301626567,692.4914402755262,186.5094650634262
28789,89,8,455.26131553315463,693.4679412787277,186.80532340172005,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,455.26131553315463,693.4679412787277,186.80532340172005
28790,89,9,454.68045737300207,694.3281612850705,185.92512686216767,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,454.68045737300207,694.3281612850705,185.92512686216767
28791,89,10,452.243647639612,695.3653424405203,184.05921233044975,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,452.243647639612,695.3653424405203,184.05921233044975
28792,89,11,450.8439636481087,694.842026065286,183.02064526106577,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,450.8439636481087,694.842026065286,183.02064526106577
28793,89,12,448.0955879608396,695.9100109574769,182.1304520776782,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,448.0955879608396,695.9100109574769,182.1304520776782
28794,89,13,443.82561922423724,695.8268098205026,178.2720704652366,HL-60-TMEM154KO1_Galvanin-delta108-eGFP-HA,0,20241120,0,AP,443.82561922423724,695.8268098205026,178.2720704652366
