LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(µm),(µm),(µm),(frame),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID15892890,15892890,126,668.8429565429688,383.0561105659153,295.7347168858282,174.70331665420775,22.0,22,7.5,1,,775.2100884035361,604.0,416.0,2823.0,1490729.0,402.1548378326933,0.1894426940921083,0.6140312186729696
ID14988877,14988877,126,692.312744140625,393.77568009292276,300.02471289328304,177.47436915402056,23.0,23,7.5,1,,787.2007280291211,594.0,380.0,3394.0,1513787.0,456.74579287902066,0.19436705855734646,0.5609520927769013
ID15742362,15742362,126,581.7892456054688,308.31480389452,268.33182225334394,169.78149033656032,6.0,6,7.5,1,,768.5189807592303,593.0,420.0,2695.0,1477862.0,400.7469976396214,0.18243006249147625,0.5917459040202022
ID15605509,15605509,126,573.609130859375,349.0058232525552,289.9483350986174,180.71891674961708,18.0,18,7.5,1,,750.1539261570463,600.0,401.0,2684.0,1442546.0,355.37252986588106,0.17329607655653914,0.6235591268025839
ID15619651,15619651,126,681.6985473632812,416.68328932455995,309.63301077836456,158.85272885299355,29.0,29,7.5,1,,813.8237129485179,584.0,367.0,4022.0,1564983.0,551.2148909486033,0.2082611509544157,0.5089637440784037
ID15368196,15368196,126,496.5654602050781,323.0125510421846,299.05010324091734,167.87724792965673,11.0,11,7.5,1,,711.5689027561102,581.0,404.0,2398.0,1368347.0,312.10538257727467,0.1393959319253947,0.5578547461609017
ID15131529,15131529,126,629.7642822265625,424.29369724001435,309.7519553429943,175.3808055955763,27.0,27,7.5,1,,808.405616224649,579.0,391.0,3795.0,1554564.0,538.3764285164955,0.20577201577243853,0.5125006166484802
ID15439643,15439643,126,661.6412963867188,400.7784110366245,296.91765454144667,173.67283259803116,24.0,24,7.5,1,,774.0473218928757,602.0,404.0,2809.0,1488493.0,411.09774409456423,0.18663074153147677,0.5922703624652061
ID15554257,15554257,126,640.500244140625,323.5220256416308,283.5674472521913,165.51824645637856,9.0,9,7.5,1,,779.1632865314613,581.0,405.0,3429.0,1498331.0,478.22649879078926,0.19206302739020564,0.5250121950791767
ID15733428,15733428,127,558.9866943359375,223.17139817955433,131.30516970745984,93.98836677696278,6.0,6,7.5,1,,795.6417056682267,591.0,418.0,2880.0,1530019.0,449.69809049957325,0.19366311506661982,0.5741053989206362
ID15308460,15308460,127,892.7381591796875,278.3013340279003,221.5949921014399,39.02751706168408,25.0,25,7.5,1,,879.5132605304212,618.0,425.0,3817.0,1691304.0,574.7541420777354,0.24299612646550223,0.5983011713004559
ID15276142,15276142,127,570.8276977539062,231.8056052833917,137.82447313244478,84.14733223920226,8.0,8,7.5,1,,791.3754550182007,616.0,394.0,2702.0,1521815.0,392.1086932554172,0.18956957039276928,0.6432575326667596
ID15807423,15807423,127,598.5864868164062,231.97259231312253,131.61604698331504,87.6224464859876,7.0,7,7.5,1,,798.3915756630265,603.0,416.0,3082.0,1535307.0,432.2813439467577,0.19664434453423787,0.6070099590522736
ID15764833,15764833,127,739.3670043945312,254.14129187722148,198.9710173645781,53.55983836343292,20.0,20,7.5,1,,843.9407176287051,627.0,424.0,3764.0,1622898.0,495.8700083310465,0.21689956824520631,0.6067056582710747
ID15011831,15011831,127,671.619384765625,237.45151935289786,156.85589927205902,73.03375167913715,12.0,12,7.5,1,,836.0795631825273,616.0,414.0,3956.0,1607781.0,527.0685608722597,0.21243396658126334,0.5558739926015023
ID15058486,15058486,127,663.7205200195312,234.57139030669092,143.70875466079173,81.57698163555227,10.0,10,7.5,1,,834.1820072802913,612.0,410.0,3035.0,1604132.0,487.68238899687196,0.21289114702950893,0.600467514411125
ID16041824,16041824,127,535.1060180664062,210.95149654307951,140.29525603769002,119.94556318564122,3.0,3,7.5,1,,762.2958918356734,599.0,404.0,2920.0,1465895.0,369.2494036283447,0.17566426297496004,0.6169271357510743
ID15691578,15691578,127,727.5630493164062,255.97454978699164,174.65987269440657,73.09085241118902,16.0,16,7.5,1,,848.7836713468539,617.0,413.0,3412.0,1632211.0,515.1187168095662,0.22007851049340305,0.594442075373254
ID15053104,15053104,127,753.1224365234375,255.33697958490322,191.73203746559494,56.19639563961521,19.0,19,7.5,1,,840.8211128445138,613.0,404.0,3517.0,1616899.0,502.82649400283753,0.21652988507047752,0.5952652281350738
ID15652731,15652731,127,756.2023315429688,255.81674471490848,204.4825748797398,56.30193816635342,21.0,21,7.5,1,,842.8611544461778,615.0,416.0,3654.0,1620822.0,518.3891402132865,0.21904503451149893,0.5843106502882902
ID16000738,16000738,127,479.8498229980469,202.2575234426989,130.12926702580882,105.23437869598014,1.0,1,7.5,1,,840.9760790431617,662.0,366.0,2685.0,1617197.0,424.3049558717576,0.20322717938105253,0.6695294583989527
ID15875492,15875492,127,782.6166381835938,262.86890693212047,208.92817676446205,48.182530797602105,22.0,22,7.5,1,,867.1123244929797,635.0,413.0,3619.0,1667457.0,522.9706786894878,0.22894981987354013,0.6177804640308142
ID15846888,15846888,127,502.974609375,216.423126915262,136.47917786088144,109.64912639446204,4.0,4,7.5,1,,771.4997399895996,630.0,383.0,2336.0,1483594.0,331.7825118140105,0.17889486935184307,0.7057243407045198
ID15578164,15578164,127,760.7139282226562,260.2618757174451,182.719027904508,59.881566033731374,18.0,18,7.5,1,,841.8902756110244,625.0,397.0,3353.0,1618955.0,487.84256293000436,0.2170041782829964,0.6154344839318839
ID15422641,15422641,127,828.3241577148438,269.676315403978,217.03541790415062,37.32347897193838,24.0,24,7.5,1,,889.0748829953199,609.0,403.0,4049.0,1709691.0,615.55077712397,0.24392844416550014,0.566462937434723
ID15468400,15468400,127,562.86279296875,198.19676915216655,127.7940920212324,99.99782676991727,0.0,0,7.5,1,,810.5720228809153,632.0,428.0,2578.0,1558730.0,394.7492722173722,0.19895678895057228,0.6814837419850351
ID15114297,15114297,127,843.5634155273438,296.1158891717575,225.80486217521144,26.074087015869097,27.0,27,7.5,1,,882.9880395215808,639.0,405.0,3092.0,1697986.0,533.8683562575778,0.2436239839494912,0.6480098218663393
ID15235528,15235528,127,681.5372924804688,255.10889325439032,157.1853048124062,74.74306254153713,14.0,14,7.5,1,,825.585023400936,625.0,399.0,3097.0,1587600.0,454.0618811448273,0.2079658285727744,0.6260573078635756
ID15158724,15158724,127,664.2437744140625,246.43418572431915,157.07574841949025,72.49258729426683,13.0,13,7.5,1,,822.4726989079563,630.0,419.0,2908.0,1581615.0,440.8730137042173,0.20514309019248395,0.6351206725068353
ID15583689,15583689,127,753.1787109375,312.09787526225114,225.70421280980537,19.406131857623762,29.0,29,7.5,1,,909.365054602184,594.0,392.0,4971.0,1748709.0,714.8384766695167,0.2514268434307865,0.5111713593001703
ID14938821,14938821,127,703.139404296875,259.99607059880947,178.89399591960938,70.6561202766138,17.0,17,7.5,1,,851.6874674986999,636.0,437.0,3301.0,1637795.0,487.7640383539207,0.2204621641056409,0.6308269235134626
ID15913247,15913247,127,875.3604736328125,285.70370240456117,223.8300210037666,29.980951053997252,26.0,26,7.5,1,,892.5460218408737,611.0,429.0,3901.0,1716366.0,623.5259657021683,0.24809104070980487,0.5690768067462841
ID15359749,15359749,127,874.870361328125,306.8686238697683,224.81355488047012,25.686131095751346,28.0,28,7.5,1,,893.2449297971918,622.0,404.0,4194.0,1717710.0,618.3653283555029,0.24993084507347693,0.5776826135551063
ID14972308,14972308,127,863.3399047851562,269.1461977712796,212.63181040461632,45.13450084970597,23.0,23,7.5,1,,894.0405616224649,609.0,425.0,4151.0,1719240.0,624.050148917781,0.2466956616606382,0.5669813728328064
ID15350558,15350558,127,668.810546875,234.83256331296764,150.10542039192677,75.45400533098683,11.0,11,7.5,1,,824.9266770670827,628.0,424.0,2945.0,1586334.0,443.00611112723976,0.20585844938771256,0.6357816559344066
ID15544091,15544091,127,593.3909301757812,234.76799071879688,143.96564357163965,82.98563534980995,9.0,9,7.5,1,,804.068122724909,634.0,418.0,2862.0,1546223.0,397.900708751485,0.19454470926785017,0.6582110109374935
ID15201114,15201114,127,545.1624145507812,221.34464038575993,131.648786800222,107.05675952513798,5.0,5,7.5,1,,792.4030161206448,582.0,400.0,3328.0,1523791.0,477.1985303722566,0.19015931697408822,0.5306272218997525
ID15955917,15955917,127,721.100341796875,255.8439263957787,167.46718663628621,73.83758385685687,15.0,15,7.5,1,,832.8611544461778,612.0,395.0,3279.0,1601592.0,505.13624949689995,0.2126373447490886,0.5782327272924669
ID15508691,15508691,127,506.7493896484375,205.8285448201786,132.64575370082306,115.22401629038384,2.0,2,7.5,1,,772.4851794071762,605.0,400.0,2809.0,1485489.0,381.7891681975439,0.1626733863181276,0.5661810436529712
ID15168742,15168742,128,322.6029052734375,56.067029552880015,483.29916689006956,154.92659924218606,13.0,13,7.5,1,,666.9984399375975,555.0,393.0,2183.0,1282638.0,276.26224081469803,0.12959969196871257,0.5540037286398548
ID15438127,15438127,128,301.6551818847656,71.70019990155483,530.440671381689,159.42170990011306,24.0,24,7.5,1,,657.9381175247009,567.0,386.0,2031.0,1265215.0,234.1383139743515,0.1209782435651377,0.606530504689737
ID15021634,15021634,128,315.8529052734375,54.69170507099931,473.11906429407765,147.5356283456798,12.0,12,7.5,1,,654.1066042641705,560.0,391.0,1718.0,1257847.0,226.8008876434603,0.12141000453216076,0.6244876136421922
ID15620423,15620423,128,353.553955078125,81.36553319549455,541.9281235160912,158.05834143919085,29.0,29,7.5,1,,673.606864274571,561.0,383.0,2168.0,1295346.0,260.58806543815274,0.1321431207073814,0.6034276480987445
ID15246210,15246210,128,294.28662109375,61.32024726491076,488.6547753731287,160.52513660342242,14.0,14,7.5,1,,657.5553822152887,573.0,378.0,1775.0,1264479.0,222.487653379329,0.12130366770277023,0.6394507582325004
ID15928313,15928313,128,327.7540283203125,83.95244289040505,539.9388494159776,158.8756840234389,26.0,26,7.5,1,,666.32501300052,568.0,394.0,1851.0,1281343.0,238.90640527672167,0.12650477914019756,0.6264150921953056
ID15082125,15082125,128,361.7457580566406,77.45163491045943,508.4975203220459,179.21982928422926,19.0,19,7.5,1,,675.4669786791471,563.0,400.0,2109.0,1298923.0,271.45714506959877,0.1354108068189102,0.593516973226738
ID15129197,15129197,128,340.88189697265625,83.57843632659834,541.0825953829154,159.12193302417597,27.0,27,7.5,1,,666.4492979719189,565.0,399.0,2102.0,1281582.0,244.51554154171518,0.1271450179610921,0.6149080716193764
ID15668258,15668258,128,274.36785888671875,72.41283923050857,520.7629987757089,182.59701978840783,21.0,21,7.5,1,,652.4513780551222,572.0,384.0,1645.0,1254664.0,206.00000783448675,0.11811824523273294,0.6691757028016163
ID15704320,15704320,128,313.7012939453125,77.71680961666466,480.85456921355444,165.82868612445583,16.0,16,7.5,1,,672.3411336453458,559.0,401.0,2384.0,1292912.0,279.9660008125863,0.13225234642335235,0.5610150872247854
ID15364858,15364858,128,314.86474609375,53.8044749502522,475.13733524263307,146.06764743490731,11.0,11,7.5,1,,664.275611024441,557.0,398.0,1995.0,1277402.0,254.39877903660573,0.12776218773058087,0.5916271438203103
ID15967491,15967491,128,283.5577087402344,67.57152745785221,490.43176920334224,165.98566601087728,15.0,15,7.5,1,,657.3203328133126,567.0,401.0,1661.0,1264027.0,228.25945571498733,0.12137537749046008,0.6233871739425866
ID14952404,14952404,128,328.1036376953125,77.49753860939796,484.0689966636177,171.14231906423498,17.0,17,7.5,1,,675.2444097763911,570.0,384.0,1948.0,1298495.0,253.50610655375596,0.13192622584468827,0.6208913133337256
ID15893314,15893314,128,305.3656311035156,64.61217369937017,526.5264181350537,177.6297365966,22.0,22,7.5,1,,660.2834113364535,554.0,395.0,2249.0,1269725.0,268.8285979163294,0.12542453857385036,0.5474583029792083
ID15284664,15284664,128,318.3309326171875,59.227717799012595,466.7366119460295,149.33072145602222,8.0,8,7.5,1,,675.616224648986,552.0,394.0,2487.0,1299210.0,299.2234440970322,0.13384874278832284,0.5330815135765724
ID15322714,15322714,128,324.93609619140625,79.67533182060295,536.3227934014751,159.13536180461938,25.0,25,7.5,1,,662.4482579303173,566.0,397.0,1910.0,1273888.0,241.52996940233362,0.12668901568918736,0.6168020852107268
ID15072816,15072816,128,332.2977294921875,53.46951008276293,473.39122251253207,143.69304188061756,10.0,10,7.5,1,,665.3380135205408,558.0,396.0,1830.0,1279445.0,250.4551364728743,0.12992298491447937,0.6109132386967985
ID15398044,15398044,128,341.1292419433594,82.79461053667886,540.6947200021614,158.16313009873812,28.0,28,7.5,1,,668.9479979199168,567.0,394.0,1834.0,1286387.0,245.28673233847394,0.1280191106574328,0.6190227990515395
ID14988435,14988435,128,278.7950439453125,62.97945682981433,529.1878367706169,168.93708603040503,23.0,23,7.5,1,,650.9875195007801,568.0,396.0,1786.0,1251849.0,209.16923491467455,0.1160816399427187,0.6473995920707718
ID15551766,15551766,128,314.3206481933594,56.93781455869007,468.1396157436473,147.2954703955397,9.0,9,7.5,1,,662.055642225689,574.0,387.0,1764.0,1273133.0,223.47951860830435,0.127042306265053,0.6678745738067975
ID15780269,15780269,128,346.35980224609375,73.84963761994474,517.1742554298668,180.0720518064735,20.0,20,7.5,1,,668.7446697867915,566.0,387.0,2017.0,1285996.0,247.0425713658428,0.12988173932322192,0.6223484842865871
ID15602993,15602993,128,314.5311279296875,77.93901024718569,495.68706085960883,175.48341044780256,18.0,18,7.5,1,,665.0951638065523,575.0,412.0,1731.0,1278978.0,225.4865424930846,0.12604356208103973,0.6603263598200688
ID15478604,15478604,129,237.3697509765625,105.56918730797952,61.85331794176161,184.38146847763483,0.0,0,7.5,1,,629.0624024960998,551.0,401.0,1631.0,1209687.0,204.09360356839716,0.09692590095473406,0.5446993868016569
ID15817234,15817234,129,253.32839965820312,137.55451984591724,34.881643218431286,163.18492049881704,7.0,7,7.5,1,,644.6791471658867,557.0,390.0,1797.0,1239718.0,219.50832039606544,0.10602640981686004,0.5630814112198537
ID15516975,15516975,129,242.0341033935547,109.03315374209194,62.405940861884645,185.0374602455551,2.0,2,7.5,1,,628.9760790431617,558.0,375.0,1749.0,1209521.0,186.8521522349042,0.09533513943885373,0.5859654444347929
ID15285420,15285420,129,267.321533203125,148.0022883654737,34.83654263659369,165.02926201715525,8.0,8,7.5,1,,646.2100884035361,555.0,396.0,2174.0,1242662.0,226.27802040949453,0.10728738632479339,0.5534134010582646
ID15172546,15172546,129,296.1828308105469,185.20168533811267,23.95990457223207,185.84468437671987,13.0,13,7.5,1,,674.7857514300572,560.0,394.0,1881.0,1297613.0,252.6430027766918,0.12465361964663203,0.5920722865906531
ID15023918,15023918,129,246.25694274902344,178.5804758369899,28.481401643022117,174.99443315574848,12.0,12,7.5,1,,644.8944357774311,559.0,395.0,1844.0,1240132.0,211.99054566620114,0.10402759358477125,0.5732852354048655
ID15972248,15972248,129,280.3056335449219,182.4794978187693,26.385643296597564,199.10976379386437,15.0,15,7.5,1,,670.9495579823193,562.0,364.0,1852.0,1290236.0,247.78899093939143,0.12071032876598918,0.5832958921082506
ID15554562,15554562,129,232.379150390625,154.40998435452727,38.00020604623973,169.92956276354866,9.0,9,7.5,1,,650.1118044721788,570.0,388.0,1712.0,1250165.0,198.8339799761404,0.10896408797169324,0.6425299077991589
ID15249319,15249319,129,258.71954345703125,184.7465054875448,24.823232062360088,194.82770275348997,14.0,14,7.5,1,,660.6645865834633,560.0,402.0,1995.0,1270458.0,242.89663772322098,0.11420912491199366,0.557601089493437
ID15710075,15710075,129,211.81370544433594,183.80643915284824,30.038828642784054,205.339948901992,16.0,16,7.5,1,,647.4186167446697,563.0,407.0,2067.0,1244986.0,217.52687588985864,0.10339689163583433,0.5577993237853166
ID16049632,16049632,129,235.30262756347656,105.23771321826815,48.77895617515117,182.12462009369938,3.0,3,7.5,1,,631.9563182527301,551.0,398.0,1641.0,1215252.0,201.77451887590556,0.09894069450085045,0.563964067437665
ID16010177,16010177,129,253.7349853515625,106.33295209200092,65.97389235602463,185.90924319599912,1.0,1,7.5,1,,628.8850754030161,554.0,404.0,1555.0,1209346.0,191.16042698691325,0.09576873754430767,0.5750533643748338
ID15078960,15078960,129,281.5238342285156,165.20285575425675,36.924911581879414,169.94883057037285,10.0,10,7.5,1,,674.0967238689548,557.0,411.0,1944.0,1296288.0,270.5472120896651,0.12379827320108004,0.5489532690187611
ID15854441,15854441,129,262.0141906738281,111.00112584137652,43.52567542328057,174.1848441502746,4.0,4,7.5,1,,629.4352574102965,562.0,397.0,1664.0,1210404.0,187.00362905206086,0.09630597035235307,0.5913606998487495
ID15371027,15371027,129,262.0448303222656,174.31576677287617,34.26443859695663,174.2799116213195,11.0,11,7.5,1,,649.66874674987,566.0,393.0,1695.0,1249313.0,204.1651001837186,0.10821016991118293,0.621421696225196
ID15741865,15741865,129,251.4463653564453,128.45832260551293,39.3767668954178,164.6910852989738,6.0,6,7.5,1,,644.6796671866874,554.0,391.0,1867.0,1239719.0,221.22931618748916,0.10682282339476609,0.5624931502769748
ID15206901,15206901,129,250.7367706298828,118.81531728123359,37.720150796269834,170.65226623974365,5.0,5,7.5,1,,630.7472698907957,561.0,395.0,1809.0,1212927.0,187.69784868290557,0.09857530420429225,0.6030653472538008
ID15116007,15116007,130,327.96923828125,117.45806729567343,94.83112283673665,41.126863587381195,27.0,27,7.5,1,,699.9479979199168,574.0,411.0,2362.0,1346000.0,297.775915301259,0.14244144164072595,0.5861497916717606
ID15504111,15504111,130,335.5917663574219,0.0,102.06877654473216,81.0,2.0,2,7.5,1,,574.804992199688,512.0,0.0,2583.0,1105350.0,405.78020318212157,0.2784142461184496,0.616991987239882
ID15646506,15646506,130,342.8801574707031,89.33830031590463,88.01808505261653,35.358073835994965,21.0,21,7.5,1,,673.7332293291731,567.0,407.0,1906.0,1295589.0,251.21297429270945,0.13036614487785156,0.6186166136737922
ID15540203,15540203,130,262.87310791015625,30.401907300185158,78.09495055203068,53.67465704215762,9.0,9,7.5,1,,637.7701508060322,553.0,383.0,1985.0,1226432.0,222.6500878193418,0.10974821850242222,0.5665579486731315
ID14972194,14972194,130,347.7789611816406,90.89937734314103,91.07961169908664,38.369270387789086,23.0,23,7.5,1,,691.5673426937077,571.0,377.0,2243.0,1329884.0,290.64870216338795,0.13985583235787524,0.5838842236900206
ID15842232,15842232,130,246.10836791992188,9.791102921106917,100.61898136022427,66.77366265344651,4.0,4,7.5,1,,618.2241289651586,539.0,390.0,1818.0,1188845.0,203.5713248161865,0.11658439914034274,0.634173699784418
ID15575392,15575392,130,311.7145080566406,94.45871412491981,83.14658697361403,32.76838819105852,18.0,18,7.5,1,,670.3811752470099,571.0,391.0,2005.0,1289143.0,250.4372114472894,0.1265908344388098,0.6015739140198302
ID15309862,15309862,130,357.3152770996094,109.86415431572873,89.78989652735926,47.16390945503063,25.0,25,7.5,1,,689.4758190327614,588.0,346.0,1936.0,1325862.0,255.47546787417392,0.13815779451176563,0.6551982770150853
